5790,1937
5793,1620
5794,736
5796,5890
5797,916
580,714
5804,5288
5808,4027
5810,6885
5813,9250
5814,695
5816,2495
5820,9586
5822,3922
5823,7561
5826,9516
5828,1590
5829,4507
5830,4991
5833,918
5835,23
5836,4644
5838,721
5839,4966
5840,581
5841,2055
5843,376
5844,3643
5845,3641
5846,379
5848,1628
5849,2952
5850,109
5851,559
5853,1748
5855,1757
5857,191
5859,4291
586,6452
5862,94
5863,6444
5864,449
5865,3700
5866,4666
5867,817
5869,2619
5872,1876
5873,4339
5874,335
5876,6647
5879,11034
5881,558
5882,20083
5884,10873
5898,692
5899,2122
590,15
5902,17926
5903,573
5905,9550
5906,10808
5907,8043
5909,2340
5910,3627
5912,1516
5914,4912
5915,3
5916,433
5918,5787
5919,1031
5920,2453
5921,4877
5925,3
5926,280
5928,3747
593,3082
5930,716
5931,7170
5932,4189
5933,3098
5934,4
5935,15403
5936,2866
5938,2694
594,13698
5942,11412
5943,9642
5945,8857
5946,2109
5948,1058
595,12556
5950,13994
5951,17580
5954,4
5955,6514
5956,2108
5958,21
5959,16254
5961,4004
5962,11996
5965,343
5966,5525
597,1598
5970,16
5973,6
5974,942
5976,5732
5980,7091
5981,8397
5985,2312
5986,8
5987,10617
599,2214
5992,16170
5993,3400
5995,5
5999,4416
600,7544
6000,1862
6001,1260
6002,924
6003,913
6005,210
6006,388
6007,1298
6008,242
6010,1709
6011,869
6013,4
6014,7684
6015,3014
6016,711
6019,3735
6020,552
6021,8560
6022,171
6023,1120
6024,9072
6026,3029
6034,1866
6035,9294
6036,3494
6038,1796
6041,49
6042,3122
6043,3
6045,755
6046,7186
6047,754
6050,2805
6051,2824
6056,2978
6057,1544
6058,6318
6059,9162
6060,1563
6061,1517
6062,11989
6065,3
6066,6487
6068,8667
6069,219
6080,4
6082,4
6084,6
6085,2425
6088,4291
6091,478
6094,4
6095,8943
6097,3007
6099,1520
6100,1744
6102,1307
6105,93
6109,1459
6111,3156
6112,5950
6113,5066
6115,5634
6117,15105
6118,1956
6119,17
612,1317
6121,7361
6122,6000
6123,3453
6125,6068
6130,6581
6132,5
6134,673
6136,7249
6138,2802
6139,169
6140,9272
6141,7
615,987
6172,3635
6173,3263
6174,1669
6176,4382
6181,2019
6182,1735
6183,773
6184,497
6185,4991
6186,2518
6187,8441
6188,2086
6191,11
6193,3139
6195,9366
6197,1675
6198,3415
6199,486
620,5465
6200,791
6201,4361
6203,1157
6205,1845
6206,2243
6207,4403
6208,372
621,17074
6210,2747
6211,2866
6212,440
6216,10374
6217,9
6220,2581
6221,6318
6225,931
6226,2926
6229,4821
6230,2054
6231,5080
6233,1848
6235,8501
6236,822
6237,16712
6239,485
624,14841
6246,3046
6247,486
6249,57
6250,8618
6251,4544
6255,952
6256,43
6258,6093
6259,3183
6260,6445
6261,200
6262,9
6267,5901
627,12247
6271,7704
6272,25
6276,1102
6279,1719
628,4261
6280,1254
6281,6
6282,4
6283,8
6285,1540
6286,4161
6288,1790
6290,387
6291,5952
6292,2284
6293,10586
6295,8476
6298,553
6299,4444
630,21
6309,1277
6310,18423
6312,3669
6313,3312
6314,1762
6315,1445
6316,747
6317,926
6319,1219
632,42
6321,5533
6322,3028
6324,497
6325,1754
6326,1290
6328,1726
6329,3656
633,6966
6330,1142
6331,562
6335,539
6336,3878
6337,360
6339,1059
634,6549
6340,9505
6343,7456
6344,1923
6346,4361
6347,1466
6352,1544
6353,4
6354,3413
6355,21106
6357,1366
6359,5182
6360,20
6361,11
6362,1134
6363,1631
6364,1190
6365,1549
6366,7656
6367,5793
6371,2568
6372,98
6378,75
6379,75
6380,75
6381,75
6382,75
6383,75
6384,75
6385,75
6386,75
6387,75
6388,75
6389,75
639,7398
6390,75
6391,75
6392,75
6393,75
6394,75
6395,75
6396,75
6397,75
6398,75
6399,75
640,4010
6400,75
6401,75
6402,75
6403,75
6404,75
6405,75
6406,75
6407,75
6410,75
6411,75
6412,75
6413,75
6414,75
6415,75
6416,3776
6417,8
642,323
6420,6626
6421,5760
6422,4
6423,816
6424,3328
6426,520
6427,7464
6429,6690
643,940
6431,506
6432,2444
6433,8961
6434,1115
6435,1221
6436,480
6437,7820
6438,4059
6439,8
6440,1358
6443,3620
6444,22
6445,4143
6446,12249
6449,7487
6451,2226
6452,9195
6456,269
6458,1482
6459,1790
6462,2640
6466,17741
6468,2370
6469,2421
649,1275
6501,4262
6503,3124
6505,358
6508,74
651,1964
6511,5
6512,702
6513,1919
6514,1624
6516,3686
6517,3878
6520,1913
6526,2866
653,3684
6530,726
6532,2905
6533,1497
6535,3072
6536,4
6537,1184
6539,2893
6542,2531
6543,1460
6546,11701
6547,16
6548,6679
655,3820
6552,269
6555,4664
6556,1541
6557,1407
6558,6989
6559,931
656,5101
6561,4243
6562,265
6563,274
6566,812
6569,858
657,7039
6571,3437
6576,24501
6579,3262
6583,4613
6585,2936
6586,475
6587,5155
6589,6002
659,863
6590,2866
6591,7995
6592,896
6596,2995
6597,8222
6598,9414
6599,5721
6600,1816
6601,35
6603,4
6604,3465
6606,4
6607,817
661,29
6610,10224
6611,11357
6612,4536
6613,12746
6614,12404
6615,534
6616,7
6617,1461
662,9616
6620,1174
6621,5253
6623,6281
6626,4
6627,875
6628,1771
6629,8667
663,11196
6630,1635
6631,3086
6634,18
6635,1494
6639,1937
664,6281
6641,7141
6643,4848
6644,10112
6645,8975
6646,21
6649,28
665,2222
6650,22
6651,1808
6652,13508
6653,10865
6654,15966
6655,7407
6656,1730
666,22273
6660,837
6663,3430
6666,75
6667,2007
6669,852
6670,6936
6671,10132
6672,395
6673,3557
6675,11093
6677,5257
6678,9317
6681,4
6682,982
6684,1367
6689,789
6690,11407
6693,717
6695,1318
6696,5198
6697,8059
6698,4155
670,5352
6700,1328
6704,8311
6710,11062
6711,4
6713,6134
6715,3782
6716,1014
6719,7977
6720,4222
6721,4648
6724,1271
6725,3203
6728,8110
673,1949
6731,10559
6734,3623
6736,5310
6739,2867
674,8541
6742,5448
6744,5
6745,2147
6746,4695
6747,1147
6749,9449
675,338
6751,3509
6752,5438
6753,2110
6759,4556
676,5077
6760,2689
6761,10335
6762,1383
6763,258
6766,1161
6767,2761
6769,696
677,4194
6771,16999
6773,6782
6774,581
6775,1552
6776,3358
6777,3430
6778,4472
6779,20
6780,3156
6781,4697
6782,21
6784,3000
6787,24629
6788,3298
679,20
6794,5636
6796,285
6799,10733
680,3814
6801,246
6803,4
6804,5223
6806,1621
6809,4
681,2453
6811,4468
6813,3430
6814,2640
6816,13590
6818,4573
682,3053
6821,1562
6822,11355
6823,1153
6824,12294
6827,14226
6828,1103
6829,2347
683,628
6830,2703
6834,170
6836,366
6839,645
6840,1657
6845,1241
6846,884
6848,1027
6849,4938
6851,18372
6852,9492
6854,4735
6856,108
6857,2179
6859,16860
6863,2426
6865,5680
6867,1356
6868,14946
6874,1362
6876,12
6878,2035
6879,1530
6880,1293
6881,3923
6882,7976
6883,11267
6884,13957
6886,21350
6887,1226
6888,404
6889,4427
689,8402
6896,188
690,4450
6901,136
6902,3282
6903,2291
6904,1223
6905,12
6907,5078
691,6960
6910,6800
6911,3107
6913,6
6916,608
6918,752
6920,3001
6921,1935
6922,1708
6924,769
6925,639
6927,5962
6928,1677
6932,4908
6933,2657
6934,1920
6936,3179
6938,3089
694,26
6941,66
6942,6595
6943,2304
6944,2039
6945,711
6946,12
6947,436
6948,6616
6949,2555
6951,10
6955,685
6956,1502
6959,38
696,74
6960,3459
6962,4819
6963,6056
6966,4934
6968,6385
6970,475
6972,1698
6974,3984
6976,61
6978,2872
6979,84
698,3645
6982,276
6984,9359
6985,2150
6986,2495
6988,1123
6991,1293
6997,2438
6999,11783
700,11297
7000,53
7003,4006
701,11865
7011,2100
7012,6723
7015,2043
7016,4027
7017,1248
7018,8664
7019,1716
7021,1707
7022,4002
7023,29081
7025,5117
7030,1592
7033,305
7034,4136
7037,3074
7038,4485
7039,4402
704,1314
7042,944
7043,2980
7044,12899
7045,20104
705,1081
7053,13397
7056,9547
7059,5354
706,3345
7060,857
7061,1764
7063,2860
7066,662
7067,3378
7068,2574
7069,234
7070,198
7071,1191
7072,506
7073,910
7074,73
7077,3352
7079,4
708,366
7080,737
7081,868
7085,4964
7088,49
7089,9049
709,1627
710,1798
7100,1684
7102,6
7103,8
7104,6936
7105,1926
711,5222
7110,23
7112,146
7118,275
7119,4780
7120,1369
7122,3687
7123,2178
7124,389
7125,646
7127,8
7129,2469
713,2876
7131,1412
7143,3342
7144,5292
7145,2378
7147,1120
7148,1416
7158,1164
7160,179
7162,4362
7163,5123
7164,5378
7165,2027
7167,326
717,13376
7172,14218
7174,4711
7175,10577
7176,1128
7179,3585
7180,1173
7182,2398
7183,1227
7184,2359
7185,15788
7188,206
7193,1003
7196,3347
7198,861
7199,168
7200,6891
7201,3147
7202,683
7203,1393
7206,4
7207,303
7211,11387
7212,1534
7213,1202
7214,1111
7218,1107
7220,1391
7222,12427
7224,15
7225,1351
7227,5028
7230,21
7232,1144
7233,1488
7234,742
7235,6520
7236,16171
7237,516
7239,6254
7241,2238
7242,415
7243,3965
7245,4
7246,744
7247,547
7248,707
7249,3570
7250,4
7251,3496
7252,4111
7253,21
7255,669
7256,1
7257,5443
7258,33
7262,604
7264,3247
7265,720
7271,13894
7272,6870
7273,441
7274,1101
7279,2565
728,22
7280,51
7283,1998
7284,2292
7287,19
7288,12
7291,151
7293,8920
7294,5382
7295,7
7296,524
7299,8458
7300,7
7301,5678
7303,1305
7304,5154
7305,955
7306,1739
7309,265
7310,972
7312,1072
7316,6373
7322,2391
7324,2858
7327,1335
7329,2187
7330,616
7331,578
7333,84
7335,357
7337,2
7339,651
734,959
7341,8684
7342,4330
7344,4010
7345,5779
7346,3686
7355,5662
7357,1920
736,14341
7362,1887
7363,2482
7366,1764
737,18309
7376,7204
7378,1499
738,19325
7380,26
7381,3212
7382,7899
7383,3294
7387,3046
7388,9095
7390,11265
7392,5872
7394,18
7397,6945
7398,10007
740,4665
7400,1964
7401,3012
7403,3391
7406,6283
7407,417
7411,2433
742,70
7424,5927
7425,1560
7426,13468
7431,2312
7434,6383
7435,742
7437,523
7439,1131
7441,3642
7442,6106
7445,1382
7446,2119
7447,7695
7449,289
7450,561
7451,4784
7453,8
7455,2115
7456,3
746,22068
7460,10
7461,3324
7462,1412
7463,13037
7466,670
7467,5
7471,4101
7472,3925
7473,7726
7475,8739
7477,625
7478,2258
748,2453
7480,3453
7482,4915
7484,32
7485,4305
7487,1986
7489,2010
7490,31
7491,1120
7492,1529
7498,185
7499,3987
7500,4
7502,11505
7504,3638
7507,650
751,3657
7512,1055
7514,370
7515,1277
7516,829
7517,1685
7519,5168
752,8852
7521,1264
7522,4505
7525,5434
7527,5661
7530,220
7531,2076
7534,6428
7535,14
7536,4
7538,784
7541,3830
7543,5382
7544,4
7546,3056
7548,5311
7550,5041
7552,5
7554,3043
7555,6201
7558,5587
7560,24
7561,1238
7564,12735
7565,1443
7566,10765
7572,304
7573,2555
7574,661
7575,893
7577,5812
7578,3212
7580,5768
7581,1780
7583,3452
7585,1121
7586,9886
7587,2704
7591,8375
7592,2239
7593,6900
7594,2453
7595,6
7597,1645
7598,378
7599,1068
7601,6955
7602,6014
7603,8
7604,2364
7605,1141
7607,293
7609,971
7610,3595
7611,1359
7612,2329
7614,239
7616,4
7617,1636
7618,14
7619,16
7622,2011
7624,4
7626,14772
7627,7857
7628,2593
7630,6908
7632,2730
7633,4
7635,1479
7638,2055
764,576
7642,600
7643,649
7645,837
7646,4
7647,1933
7649,16
765,16258
7651,4
7655,648
7659,2275
766,360
7660,6247
7661,1922
7662,2171
7663,1450
7668,4987
7669,279
7670,10
7671,436
7672,3247
7673,2121
7674,2428
7676,494
7677,3391
7681,3705
7682,1417
7683,9518
7685,366
7689,3168
7697,8175
7699,246
7700,1310
7701,15630
7706,5117
7708,644
771,19731
7710,841
7712,12045
7713,3831
7716,1983
772,1202
7720,1524
7721,1365
7722,658
7723,2122
7727,5144
7728,486
7729,12644
7730,18
7731,3103
7732,11226
7734,2174
7737,3494
7738,15746
7739,1681
7740,1278
7742,11630
775,11266
7751,4
7755,129
7756,4158
7757,5
7765,687
7767,1414
7768,203
777,707
7770,12074
7772,3307
7773,4976
7774,881
7775,335
7780,553
7781,3863
7783,10449
7786,3969
7787,814
779,226
7791,606
7794,1657
7796,4077
7797,1227
780,12
7800,4
7801,2433
7803,309
7805,14
7806,2069
7807,5742
7808,402
7810,7410
7811,2129
7816,6662
7817,735
7818,585
7819,12943
782,6557
7820,4
7821,4923
7822,4281
7824,1128
7827,1587
7828,847
7829,1979
783,17074
7830,927
7832,2068
7833,993
7834,1792
7837,956
7838,181
7839,6734
784,1515
7840,7719
7843,1974
7844,6939
7845,2497
7846,1505
7849,1378
785,4674
7850,1873
7851,2286
786,4674
787,537
788,442
7885,3700
7886,6406
7888,3467
789,1004
7890,3188
7891,13533
7892,4160
7893,7842
7896,1373
7900,80
7901,2499
7902,625
7903,3113
7906,758
791,8373
7921,8134
7922,3311
7923,5628
7925,13256
7928,3185
7930,9382
7931,3873
7932,3
7935,722
7938,2073
7939,449
794,528
7940,7084
7941,5309
7942,1322
7946,4915
795,982
7950,2163
7951,7003
7952,11155
7954,5192
7955,15474
7957,527
7958,20
7959,13003
7960,6
7962,1001
7963,777
7964,2826
7965,6
7966,10621
7970,33
7973,2419
7975,1262
7976,3903
7978,3999
798,4508
7983,1208
7984,6148
7985,2209
7988,4319
7989,6381
799,2926
7990,2848
7991,239
7992,3322
7993,4
7994,2804
7995,496
800,6784
8000,4
8002,34
8005,3452
8007,890
8008,171
801,4
8011,3675
8013,5208
802,10573
8022,4025
8023,865
8024,1663
8025,2074
8026,2207
8027,176
8028,1736
8029,12423
803,13446
8032,816
8033,929
8035,6799
8037,1313
8038,1167
8039,2109
8041,3216
8042,926
8043,834
8044,1774
8045,1564
8047,395
8048,1870
8051,1375
8052,1845
8053,606
8054,766
8056,176
8058,146
8059,1697
8060,20569
8062,385
8063,10108
8064,1041
8065,523
8067,2901
8068,961
8069,523
8070,1161
8071,1436
8072,5139
8073,1936
8074,649
8075,3449
8078,1363
8079,3717
808,12680
8080,211
8081,4871
8082,8360
8083,15162
8085,814
8086,435
8088,5345
809,619
8090,5523
8091,7300
8092,6243
8095,2495
8096,8
8097,308
8099,9301
8100,2229
8101,9
8102,3625
8103,12602
8104,3179
8117,1840
8118,4
8121,11517
8122,8134
8123,596
8124,463
8125,3660
8126,93
8127,2469
8128,3381
8129,2405
8131,2572
8133,12916
8134,3473
8135,4524
8137,809
8138,2828
8141,144
8142,6
8143,238
8144,137
8145,43
8148,961
8162,1571
8166,7605
8167,3522
8169,5304
8171,30
8176,5469
8179,1581
8181,1382
8182,21602
8185,2367
8187,872
8189,180
8192,5143
8193,4719
8194,109
8197,2321
8198,102
8199,7393
8200,298
8202,2171
8203,5126
8204,122
8205,10673
8206,1933
8207,1427
8209,20008
8211,3786
8212,4086
8214,3144
8216,5282
8217,4179
8218,1971
8219,111
8220,2860
8221,6514
8222,1174
8226,4
8227,6976
8228,837
8230,3979
8233,3456
8237,7383
8239,4
824,5428
8240,5209
8242,10982
8243,3446
8244,3993
8246,3660
8247,1667
8249,2261
825,1932
8253,11698
8254,7527
8256,6559
8258,2511
8259,1766
8262,4483
8263,1784
8267,8915
8270,188
8271,3658
8274,1269
8276,783
8278,4
8280,6704
8286,143
8293,929
8295,4612
8299,382
8300,7970
8301,6571
8302,4852
8303,10367
8305,7636
8308,1407
8309,4248
8310,28
8311,20751
8315,1867
8317,2341
8322,106
8324,2487
8326,445
8328,2097
8334,116
8336,1013
8339,6250
8340,13236
8341,934
8343,1161
8344,1459
8347,2870
8349,1951
8350,308
8351,3422
8352,106
8353,81
8354,86
8355,122
8356,70
8357,52
8359,69
8360,95
8361,1033
8362,2808
8363,2791
8367,11571
8368,1894
8372,197
8373,3259
8375,3055
8376,2816
8377,7139
8378,3400
8386,46
8387,1377
8388,5
8389,22497
8391,3714
8396,87
8397,2414
8398,3887
840,4890
8400,3422
8401,421
8402,6750
8406,3379
8407,1244
8408,9399
8409,1705
841,7547
8410,6145
8411,2671
8412,3061
8414,5046
8418,18596
8419,3844
842,1838
8420,10245
8421,642
8425,634
8429,2154
843,4403
8432,2264
8436,720
8437,299
8439,3944
844,13036
8442,4
8443,3123
8449,2653
8452,86
8453,333
8454,1648
8456,1249
8459,1597
846,75
8460,4505
8461,4
8463,4127
8464,509
8465,2991
8466,883
8467,1074
8468,9152
8470,5092
8471,982
8472,1407
8474,13862
8476,940
8477,4
8478,3515
848,14125
8481,1525
8483,1203
8484,11562
8485,14026
8487,3278
8488,1504
8489,4070
849,4291
8490,1788
8492,3245
8494,11474
8495,506
8496,4
8498,9266
8500,3875
8501,3058
8504,11085
8506,5073
8508,1071
851,2939
8518,5636
8519,749
852,14896
8520,8742
8521,7863
8522,12863
8524,6973
8525,1784
8527,1949
8528,278
8529,365
8530,7182
8531,4757
8533,11509
8536,1368
8537,4129
8539,5908
854,4824
8540,13726
8541,12
8543,8
8544,4147
8545,3124
8547,2245
8550,4
8551,7332
8556,4328
856,24309
8560,2854
8561,538
8562,899
8564,2691
8567,1309
8569,4798
857,1911
8573,2682
8574,3388
8577,1723
8578,286
8579,18178
8580,14703
8582,7393
8584,402
8585,4
8586,4785
8587,1494
8589,44
859,417
8591,54
8592,11971
8593,2554
8594,3287
8599,10997
8603,5032
8605,5532
8608,2908
8612,1042
8613,5726
8615,580
8617,1179
8618,23625
8620,1179
8622,3613
8623,401
8625,2299
8626,8033
8629,10809
863,18489
8630,11370
8631,2687
8632,11873
8633,119
8637,6916
864,10874
8640,1452
8641,235
8642,8557
8643,1611
8645,1446
8648,166
8649,147
8650,1885
8651,8918
8653,4371
8654,5532
8659,1290
8660,4951
8662,3006
8663,1081
8664,433
8667,5050
8668,1122
8674,3114
8676,5
8677,45
8678,241
868,1534
8681,716
8683,4267
8687,23036
8688,1625
869,1650
8690,18198
8691,1590
8693,338
8695,7459
8697,1191
8699,3506
8702,5075
8703,2277
8704,1949
8706,9
8707,2791
8708,3229
8709,856
8713,3755
8714,88
8715,10182
8716,12882
8717,2441
8718,1172
872,17716
8724,3363
8727,1522
8728,106
8729,807
8730,3162
8731,2295
8733,2537
8735,550
8736,303
874,16630
8741,2203
8742,1701
8743,938
8745,289
8748,10346
875,263
8750,372
8751,2522
8752,4852
8753,5664
8756,3010
8757,2714
8758,3435
876,355
8765,3567
8767,5164
8768,51
8769,2092
877,1266
8771,131
8774,3102
8777,9486
8778,5936
8779,7413
878,2558
8780,269
8781,4392
8783,11820
8785,382
8786,16331
8788,4
8791,6167
8795,8919
8796,5382
8798,1275
8799,13009
880,15379
8805,4047
8807,4227
881,2109
8811,7080
8815,1819
8816,16550
8817,2620
8822,5
8824,4231
8826,1004
8827,11216
8828,12025
8829,510
8832,10820
8833,2485
8835,7383
8837,6422
8838,1544
8839,2536
8840,2342
8843,3296
8844,6513
8845,2781
8846,1950
8847,1237
8848,139
8849,81
885,32
8850,114
8851,106
8852,70
8855,8067
8858,1282
8859,3422
8860,16095
8864,1902
8865,615
887,3259
8873,421
8875,1338
8876,899
8877,4
8878,4136
8879,3977
888,3537
8880,590
8881,8522
8882,385
8884,2708
8885,303
8886,8885
8887,1887
8888,2275
8892,331
8893,106
8895,25
890,6409
8900,9357
8904,887
8905,639
8906,2004
8910,2256
8912,4495
8914,10945
892,266
8921,4671
8922,2460
8927,4923
8930,3001
8932,9
8933,1172
8935,3889
8937,435
894,6096
8940,812
8941,1093
8942,14
8945,3842
8946,111
8949,3952
8953,6088
8957,2731
8958,4348
896,2658
8960,3976
8964,2389
8965,1180
8966,65
8967,449
8968,5728
897,12318
8970,2416
8971,4532
8972,3723
8973,8740
898,6775
8987,4211
8989,8
899,4042
8991,7
8992,290
8993,3034
8994,2996
8996,1452
8997,7620
900,9971
9000,647
9001,390
9002,7895
9003,2041
9008,12007
901,9226
9010,4615
9011,557
9014,9549
9015,5260
9016,6
902,12927
9020,5654
9021,3052
9023,2137
9025,273
903,976
9030,1347
9032,1984
9033,2500
9039,3834
904,7598
9041,33
9042,12
9043,3
9047,8
9048,2110
905,1767
9050,3
9051,2194
9053,19
9055,14287
9058,5532
9059,4702
9061,11216
9067,981
9069,392
9070,2307
9071,17
9072,8663
9074,66
9079,8975
9080,1827
9082,609
9085,2038
9086,2121
9087,4108
909,3799
9090,6644
9091,1084
9093,15705
9099,1757
910,167
9101,1455
9103,901
9105,6895
9109,2133
911,467
9110,2074
9111,6
9118,2249
9119,969
9120,511
9121,1265
9123,4108
9128,2715
9129,117
9130,6834
9132,1957
9133,2108
9135,9904
9136,14
9137,3479
9138,4190
914,2224
9140,12369
9141,3672
9142,28
9146,1991
915,970
9156,1198
9160,475
9163,11175
9164,5890
9165,730
9209,1183
921,735
922,4936
9222,912
9223,19846
9225,4974
9228,19890
9230,7533
9232,8867
9235,2352
9236,23741
9238,2681
9239,16940
924,3470
9240,29
9241,441
9247,6054
9248,11471
925,454
9251,5914
9252,7865
9253,3816
9256,8358
9257,9470
9258,8849
9259,2118
9260,1548
9262,16846
9263,1807
9264,2522
9269,315
9277,7480
9278,7
9279,17913
928,4498
9281,1972
9282,4117
9284,3279
9285,1284
9286,711
9288,21330
929,981
9294,8105
9297,3677
9299,2632
930,1752
9300,1536
9301,314
9302,3151
9303,47
9307,383
9308,462
9309,328
931,8491
9310,2689
9311,2489
9312,2571
9313,1910
9316,26466
9317,21163
9319,68
9320,434
9321,4920
9322,4
9324,5869
9325,12399
9328,22
933,11
9331,1245
9332,3638
9333,9326
9334,18212
9335,7284
9336,3175
9337,5872
9338,1501
9339,2418
9340,911
9341,231
9342,1921
9343,2251
9348,2626
9349,2050
9350,2118
9351,11024
9352,1239
9353,821
9354,5993
9355,5733
9356,15710
9358,1594
9359,1536
9360,451
9361,2561
9362,390
9363,361
9364,2272
9365,1399
9366,9639
9367,3099
9368,689
9369,1169
9370,1646
9371,3111
9372,399
9373,317
9374,760
9375,707
9377,8063
9378,826
9379,2674
9380,1586
9381,2176
9382,272
9383,496
9384,868
9385,1306
9388,1431
9389,2175
9390,1294
9391,3674
9392,188
9393,582
9395,1582
9400,1293
9401,2319
9402,2220
9403,883
9404,1147
9405,5030
9406,2667
9407,748
9417,6226
9418,912
9419,5364
9420,5694
9421,1363
9422,682
9424,8576
9425,4666
9426,9335
9428,12083
9429,954
9432,115
9433,393
9441,5519
9447,304
9450,4520
9451,8
9454,737
9455,6946
9457,2273
9459,2445
9461,17
9467,2519
9469,1673
9471,231
9472,10246
9474,9985
9476,6829
9477,4626
9478,2051
9479,7278
9480,1889
9481,7134
9482,5909
9483,1078
9486,115
9487,1279
9488,770
9491,4193
9496,2525
9498,252
9499,4963
9502,44
9505,1194
9506,3272
9508,10927
9509,1344
951,3794
9510,11041
9514,2018
9515,11042
9516,16761
9518,10012
953,531
9531,6378
9532,2288
9534,1699
9536,2530
954,8387
9540,3320
9541,3698
9545,883
9546,55
9549,6886
9550,7661
9553,3483
9555,1327
9559,793
956,3758
9561,5
9566,1651
9567,9
9569,603
957,1440
9574,3171
9577,4426
9578,4277
9579,38
958,3961
9580,3788
9581,13003
9582,3879
9587,6722
9588,11159
9589,90
9591,4468
9592,1115
9593,11776
9596,3525
9597,4148
9598,1609
960,1530
9601,8346
9602,17904
9603,3365
9604,9824
9611,4103
9613,2251
9615,4842
9616,2572
9617,6
9619,3716
9620,8832
9621,1542
9623,10382
9627,5787
9628,909
9630,23484
9631,1556
9632,6692
9633,4427
9637,1972
9638,1407
9640,4963
9643,332
9644,950
9645,12
9646,2950
9647,1465
9649,7464
9653,4866
9656,1865
9657,1950
9658,1906
9659,1015
966,269
9660,1020
9662,2156
9663,1902
9664,1372
9665,32
9667,1268
9668,5498
967,4592
9670,1170
9672,921
9674,1063
9675,2845
9677,2482
9678,2977
9679,13728
9683,1419
9684,401
9685,891
9686,2317
9688,3282
9689,1879
969,3997
9692,253
9693,3694
9695,3421
9696,5003
9697,3519
9700,1353
9703,14758
9705,3545
9706,5239
9707,3516
9708,1302
9709,11821
9710,5307
9712,6
9713,809
9714,65
9717,2267
9719,717
972,1913
9720,20
9723,1280
9724,677
9725,974
9727,5303
9728,4993
9730,2536
9731,5317
9732,2614
9734,179
9735,2963
9736,7862
9737,7894
9738,7752
9739,5381
974,5629
9740,8
9742,3193
9750,7609
9751,1906
9752,1240
9755,1374
9756,827
9757,16
9758,1238
9760,1848
9762,5794
9763,22241
9764,13185
9765,602
9766,6
9767,11553
9769,1715
9770,2739
9771,1147
9772,725
9773,1154
9775,2706
9776,26
9778,2035
9779,7646
9781,1841
9789,2291
9790,2685
9792,2216
9799,1626
980,3996
9804,2916
9806,7048
9808,8383
981,10672
9810,4919
9813,6282
9814,6691
9815,2269
9820,657
9822,4
9823,1813
9824,2674
9825,4
9827,995
9828,168
9829,106
983,5028
9830,5336
9831,28
9833,7535
9835,5506
9837,3856
9838,5705
9839,2917
984,9340
9840,12244
9841,6087
9843,6896
9845,7298
9846,30
9855,1774
9857,4675
986,3969
9860,4
9862,130
9864,2427
9865,806
9866,3500
9867,799
9868,1035
9869,1978
9872,15
9875,502
9877,883
9878,1296
988,438
9883,672
9890,848
9891,10501
9892,3322
9895,5825
9896,7827
9897,4313
9901,3331
9902,2288
9903,1593
9904,4470
9907,1031
9908,4435
991,2444
9910,2998
9911,2262
9914,1105
9917,860
9920,2186
9922,2143
9924,770
9925,459
9926,12167
9927,5276
9928,784
9929,512
993,981
9931,8618
9932,3218
9933,2065
9935,983
9937,2125
9939,33
994,31
9941,6082
9942,3436
9945,564
9946,4887
9948,1927
9949,2707
9950,1750
9951,3025
9952,1020
9953,3564
9954,13182
9955,5878
9956,3888
9960,2379
9961,5075
9962,9272
9963,1587
9966,3331
9967,16
9970,318
9971,2302
9974,8121
9975,3024
9976,359
9977,6
9978,3604
9979,9129
9986,720
9987,67
9988,195
9992,632
9993,726
9994,3314
9995,16438
9996,2139
9997,669
